time,lat,lon,heading,velocity,vertrate,hour
1478874182.0,33.657748861748374,-84.45692437348856,311.43221275151797,422.9809262034859,1.7187407401436419,14.0
1478874183.0,33.65956641654683,-84.45819964349685,310.04368581656473,420.5842345831831,1.455675572542884,14.0
1478874184.0,33.66036820665316,-84.45833246587267,310.34906315107065,424.882095117768,2.088118238394046,14.0
1478874185.0,33.660641307895894,-84.45883494940904,311.3431965685509,429.8540951421389,1.6016257133173717,14.0
1478874186.0,33.66065208301178,-84.4588152804375,309.9000016264201,421.40607864106295,1.6122082217009228,14.0
1478874187.0,33.66028590432853,-84.45993500981164,311.8455976128245,429.78152137198634,2.2359944416496984,14.0
1478874188.0,33.65943334509418,-84.45992263142318,310.213708472927,420.13040919921974,2.504589149784334,14.0
1478874189.0,33.66079643669351,-84.4623895555151,311.3461569226327,423.53871327700097,2.6649904733243046,14.0
1478874190.0,33.661725179948064,-84.46067145245198,310.1409832491694,423.14020855328994,2.292287024413898,14.0
1478874191.0,33.660569310829,-84.46203376758687,311.9844859715291,423.72794716631154,1.9748889118701671,14.0
1478874192.0,33.662316097648144,-84.46168836512555,309.65071952239634,424.6916581823183,2.0685204873568845,14.0
1478874193.0,33.66274389095586,-84.46317425876367,311.0466660980425,420.4748982050033,2.567983437745934,14.0
1478874194.0,33.66335683417917,-84.46428121007087,311.02277348860565,422.62801278163647,1.7644302905535936,14.0
1478874195.0,33.6622527056266,-84.46468706666283,309.2515033238916,430.42047891240765,2.6628499537484145,14.0
1478874196.0,33.66307063794237,-84.46632281310241,310.38327900103945,420.372264425653,2.2248949940549174,14.0
1478874197.0,33.66365085180229,-84.46618090368808,311.32166958335944,425.7468426623101,2.712509362108674,14.0
1478874198.0,33.66346415847378,-84.46645093461296,310.12195036782435,423.93347125760204,2.778870886845635,14.0
1478874199.0,33.66619149430171,-84.46709224483146,310.95147896623473,426.30236164182,2.4126761403801344,14.0
1478874200.0,33.66480327141724,-84.46910909676275,308.5363869991398,424.57877910697675,2.858579183489432,14.0
1478874201.0,33.665863175703564,-84.46800735220887,311.3369636127137,420.26813027119726,2.463407885511381,14.0
1478874202.0,33.665793141963626,-84.46980265647879,310.34184162785516,421.35107021972783,2.3475985063657965,14.0
1478874203.0,33.667666778303044,-84.46977174477824,310.13664756592823,426.87632486669787,3.4992919709711785,14.0
1478874204.0,33.667856288789665,-84.46951897864429,310.5355026573453,427.7844406507196,3.5244169757256567,14.0
1478874205.0,33.66770668209826,-84.47136504423847,310.9496867826922,426.94979415866806,2.2821432120615235,14.0
1478874206.0,33.66583719209548,-84.47150009533884,310.8158279178019,423.80973580562096,2.6353966127917574,14.0
1478874207.0,33.668041623179406,-84.47235211803084,311.70437365640294,424.94664405831367,3.5305242577851272,14.0
1478874208.0,33.668946948952616,,312.30198526729737,426.0993544194303,2.962859389257987,14.0
1478874209.0,33.66960316926067,-84.47412177617466,311.8764257865869,421.44388271354734,2.639621206612127,14.0
1478874210.0,33.66870567436424,-84.47504094945788,311.21234128932286,426.94099533028395,2.4076028012665613,14.0
1478874211.0,33.67105760909067,-84.47605940597442,312.69172367736047,419.6044129122226,3.059866440604623,14.0
1478874212.0,33.66894365522399,-84.47325923516205,310.5407883558899,428.84688403710345,3.1686229707284452,14.0
1478874213.0,33.669870777582545,-84.47505769222664,311.08298223315785,423.379935634884,3.2199112578089295,14.0
1478874214.0,33.67154803999049,-84.4749054108092,308.54280159796787,427.08318748825343,2.9114545896149693,14.0
1478874215.0,33.67123924369106,-84.47709922939735,311.52929774186674,426.5798052988883,3.127070139690851,14.0
1478874216.0,33.673201914066915,-84.476501985524,311.05471927371644,420.14868092213595,2.9952955443425555,14.0
1478874217.0,33.67215081535401,-84.47835613490112,312.72577708528524,424.7898318960299,2.7262506990184865,14.0
1478874218.0,33.67189344472785,-84.47961022279878,311.1328877605121,422.7094533967632,3.0935169546277486,14.0
1478874219.0,33.672497949195815,-84.47852243159106,311.01948809338603,425.6805039238709,3.165663006606398,14.0
1478874220.0,33.672327083105905,-84.48003555890064,313.9467763886633,420.79900136128214,3.48707312215033,14.0
1478874221.0,33.67257785586689,-84.48019207580718,312.0901497147902,427.70126361993283,2.686136899645693,14.0
1478874222.0,33.674504329192615,-84.48066484474609,310.90308738555234,428.077704530976,2.5161325977241558,14.0
1478874223.0,33.67486493264993,-84.48112681614546,310.1356327787,424.10084684949794,3.151411919660291,14.0
1478874224.0,33.67583564705555,-84.48237020115516,310.3879506935078,433.42709872552774,3.269485287537211,14.0
1478874225.0,33.674596315367,-84.48464757146108,312.87097489658663,421.4412140357422,3.3239913247154678,14.0
1478874226.0,33.676951285961955,-84.48435043674982,311.78228550374047,423.25344881329085,4.420319417770891,14.0
1478874227.0,33.675770089833755,-84.48354760442521,312.30592202274465,425.2258028098237,4.078077007747162,14.0
1478874228.0,33.677659526623074,-84.48304246720573,312.1375950437266,424.5884774728985,3.1065882810134893,14.0
1478874229.0,33.67645377132225,-84.48522814194807,311.1587016882749,423.32929606188236,3.376264216760003,14.0
1478874230.0,33.67661161336613,-84.48469619480053,311.2596013905979,428.8361274140639,3.335980432232408,14.0
1478874231.0,33.677799828297246,-84.48830135480287,312.6472964529705,425.7792784202245,4.770326757117016,14.0
1478874232.0,33.678825162467895,-84.48580792350018,311.60566655840256,423.3336418083054,3.399504119871109,14.0
1478874233.0,33.67852880766137,-84.48850846797163,311.54857215581995,424.1492975389779,3.9306827682036545,14.0
1478874234.0,,-84.4890107907695,311.64250230589687,417.6898940498864,3.7722116522613858,14.0
1478874235.0,33.67812702422874,-84.4890398255442,312.0131151194477,430.99685656908144,3.142307538891296,14.0
1478874236.0,33.67847878382807,-84.48916265273078,313.3024475300889,422.67153618384674,4.175096584582406,14.0
1478874237.0,33.6804021462799,-84.49095819947152,312.3541602268842,426.08791420068565,4.131117373811253,14.0
1478874238.0,33.68119177042663,-84.4898031157573,312.91131703098654,426.4707161872507,4.086263189754918,14.0
1478874239.0,33.6806685643259,-84.49235375937141,310.97018746999294,424.4691558051169,4.101362963539738,14.0
1478874240.0,33.680340508113424,-84.49169117408451,311.0640414359769,423.8834062707589,2.987471857574283,14.0
1478874241.0,33.6822984337221,-84.49310705281805,313.31150665304637,422.41827650220404,4.458599552837989,14.0
1478874242.0,33.68097568484423,-84.49282929009262,312.53961899766074,418.9015207214436,3.5289641828325413,14.0
1478874243.0,33.681829545523954,-84.49521405519083,312.40588431939705,428.65063237852627,4.900141576087436,14.0
1478874244.0,33.68329681428283,-84.49498344265318,311.92430677326405,427.4962098831873,3.825345753663805,14.0
1478874245.0,33.68139988706114,-84.49579924471767,313.71208246184335,423.9098335050488,3.9603994149087307,14.0
1478874246.0,33.683909095678054,-84.4946722568021,312.5309044935962,426.6670195197607,4.089999014580917,14.0
1478874247.0,33.68353468733087,-84.49779175009587,311.79280067253666,425.1909289852142,3.8439856538186454,14.0
1478874248.0,33.684487423757986,-84.49521526879626,311.8063034691402,424.845542547417,3.612511032800875,14.0
1478874249.0,33.684739438779026,-84.49761060173891,311.9424386435144,425.6065424351638,4.430155032324097,14.0
1478874250.0,33.685361691516036,-84.49764814527782,313.1275960141517,429.6918608077138,3.6916667231449627,14.0
1478874251.0,33.686155337549366,-84.50043801259623,312.9021320742793,427.2327671736823,4.737944898365316,14.0
1478874252.0,33.68539330419928,-84.49963758593411,312.835813973198,423.19178112117214,3.876089789344548,14.0
1478874253.0,33.68753678561785,-84.49892990377339,314.207865681694,428.995404156957,4.711986709683732,14.0
1478874254.0,33.68738087503116,-84.4989997128209,312.7848249673111,424.3620266607275,4.463167146395811,14.0
1478874255.0,33.68787498612984,-84.50159276417916,312.4293837333206,428.50780958696606,5.139406565537385,14.0
1478874256.0,33.688531891184894,-84.50049380883632,313.0606221224552,428.48568518411423,5.10765703224781,14.0
1478874257.0,33.68863007057737,-84.50185999760588,312.9859082516226,417.39913889939487,5.146623928065011,14.0
1478874258.0,33.68907526294446,-84.50208640360786,310.7406081050629,427.5754232888698,3.8405626818419556,14.0
1478874259.0,33.68886047488859,-84.50336999866643,311.399334238612,424.66382510357596,5.038782270790045,14.0
1478874260.0,33.68805858091921,-84.50258801570361,313.20849774687736,426.3797679288669,4.837647913897295,14.0
1478874261.0,33.68949196391997,-84.50576604797172,313.32935684694127,432.648658141054,5.641551950865717,14.0
1478874262.0,33.689384388287856,-84.50448606489684,312.2307305205583,428.46937149398946,4.6757610164999575,14.0
1478874263.0,33.68926180658519,-84.50436985958419,312.0571600007454,427.02341432257543,4.986260641114464,14.0
1478874264.0,33.69100676223273,-84.50558469031814,311.20587883075285,420.9832950705381,4.5623134299176495,14.0
1478874265.0,33.690745160436684,-84.50702932099628,312.6838754223915,432.06301506262383,4.755209534594796,14.0
1478874266.0,33.690776156449594,-84.50698596416349,312.88317815976256,426.9323978927739,4.950739428951858,14.0
1478874267.0,33.69116559913594,-84.50779086997989,313.2432574743872,430.37138784403396,5.237620855202534,14.0
1478874268.0,33.69261473366377,-84.50882026484918,312.19988178758445,427.44001548414946,4.258856512914003,14.0
1478874269.0,33.693086937559336,,312.04315182960306,426.14152833307855,5.426505682232719,14.0
1478874270.0,33.69425796597581,-84.5087257678172,313.6204015550776,422.760694322127,4.215387009811771,14.0
1478874271.0,33.69358886826518,-84.51148854983352,312.53634397436844,428.83201555315947,5.60926172768731,14.0
1478874272.0,33.69483347180737,-84.50951323083163,312.78189381394776,424.6045313601342,5.169204372672391,14.0
1478874273.0,33.69552181186142,-84.51155860702367,311.0616952677738,431.1049273633047,5.7371671163276305,14.0
1478874274.0,33.69572013250892,-84.51233658476502,312.23090148770183,432.105064253955,3.684951990736405,14.0
1478874275.0,33.69330775687498,-84.51205885640184,314.0401678998309,424.61055122454337,5.894666732918875,14.0
1478874276.0,33.69658294697536,-84.51401376072236,314.08237173420827,423.9683319715607,5.058260970251017,14.0
1478874277.0,33.6962716960066,-84.51362545802857,312.5123520716918,424.22900406168594,5.39900606855843,14.0
1478874278.0,33.69673901708228,-84.51486197379538,313.2566988456605,425.60728308103853,5.135007477742673,14.0
1478874279.0,33.697096981934195,-84.51522794908324,312.87148771211184,427.5829057679728,5.529106525404443,14.0
1478874280.0,33.69750620572822,-84.51549006225304,314.9021105226634,425.3547141607398,5.047431972317383,14.0
1478874281.0,33.697855531376206,-84.51638308545047,310.2870817251732,421.89492711090907,4.756791981259977,14.0
1478874282.0,33.69771286935317,-84.51726255628637,312.78394054980606,428.48422151541564,5.503081123631854,14.0
1478874283.0,33.6968786917613,-84.51663585566143,309.60648876753504,423.6370535660664,4.929961018023669,14.0
1478874284.0,33.698712868217676,-84.51774105329348,313.64627137953715,424.61570349115397,4.911579208999714,14.0
1478874285.0,33.69855701452118,-84.51840058039228,314.48942127342673,427.6156830772677,4.909546425272227,14.0
1478874286.0,33.70046413073003,-84.51869204472523,312.82874735159885,424.0663922597559,6.1434821517623535,14.0
1478874287.0,33.699768986795206,-84.52167144963518,313.10835065412385,428.8618480201737,5.122877809139229,14.0
1478874288.0,33.700466780284884,-84.51987257986842,313.4867878998166,430.25872108033485,6.282475000497639,14.0
1478874289.0,33.700120315235516,-84.51935441392497,314.1936633045862,429.97276153430386,5.311264194804524,14.0
1478874290.0,33.70079150202568,-84.52262742731361,310.8809392670461,431.17478856554254,5.110552847836354,14.0
1478874291.0,33.70159077355065,-84.52038554570947,312.68595072027557,431.99549460714263,5.294246279782079,14.0
1478874292.0,33.700811699852586,-84.52443205888838,313.3663001281811,428.2586690796039,5.073860229131491,14.0
1478874293.0,33.70264054809143,-84.52415796738889,312.6863149948316,427.0042026156768,5.1283051894767695,14.0
1478874294.0,33.70271514219724,-84.52366056343354,312.4288493039769,425.33495948389594,5.46954731109473,14.0
1478874295.0,33.702251424155996,-84.52527818645261,312.2085359837673,431.77236543518376,4.368740133360589,14.0
1478874296.0,33.70168141370768,-84.52611206152447,312.8375264446496,424.27642138458845,6.425050123937435,14.0
1478874297.0,33.704410441707104,-84.52587756498905,313.38351999355206,431.621328888212,5.462869674465922,14.0
1478874298.0,33.70416193276885,-84.52625017561624,314.3275114024859,426.3932720703616,6.31852756749832,14.0
1478874299.0,33.70437599326942,-84.52650045153685,313.28444502906405,428.8590091848898,5.021798161967179,14.0
1478874300.0,33.70501107629612,-84.52801772169856,312.2946009231776,429.94959388281166,5.599724128296209,14.0
1478874301.0,33.70705318075271,,313.3506097687497,424.00250764482456,5.143126544186184,14.0
1478874302.0,33.70596015922476,-84.52854191722774,314.3022307140955,431.34348265890856,5.895946836697258,14.0
1478874303.0,33.70646929541039,-84.52856365775706,312.7180721303685,427.134561021156,5.937724519350194,14.0
1478874304.0,33.70561034170426,-84.53056900717844,313.1932595062742,426.31066262646374,6.711260923951613,14.0
1478874305.0,33.708517871253086,-84.53017061433276,314.0716583289839,427.84294757430445,6.132863370507014,14.0
1478874306.0,33.708333990386755,-84.53249058177715,312.7002834525902,429.50770918126784,6.546946099533165,14.0
1478874307.0,33.708853547893604,-84.53257789743323,313.1857040089692,431.88481562298347,6.113968699277646,14.0
1478874308.0,33.70843813818497,-84.53354914390178,313.3795849073351,432.56158998510534,7.073082951815248,14.0
1478874309.0,33.70953332383106,-84.53312316711012,313.88238790665565,430.4250337624101,5.617531216300687,14.0
1478874310.0,33.70949675746808,-84.5347371926614,311.4405968396692,428.1640247344605,7.007888495398575,14.0
1478874311.0,33.71009055126229,-84.53307497939208,313.6548468504386,429.00240991984583,6.097214539264986,14.0
1478874312.0,33.70987824563328,-84.53459008039087,313.01232354623136,429.72068218097627,6.502096388267423,14.0
1478874313.0,33.709220889641564,-84.53556512858945,313.3596585002165,426.56864788220145,6.156435084433629,14.0
1478874314.0,33.711623083478244,,314.46524867029956,428.19400620142056,6.796899481902887,14.0
1478874315.0,33.70965203229071,-84.53577802312597,314.03397292291913,429.4016882337465,5.948856699034281,14.0
1478874316.0,33.71140805066299,-84.53708899484684,315.7500174369035,419.56510097277743,6.291837609656409,14.0
1478874317.0,33.71183638200928,-84.5386692452682,314.03455241492026,429.1945641505291,7.206948975996486,14.0
1478874318.0,33.71156571188722,-84.53853016618658,311.58732133337844,427.6272874527476,6.6652079059077085,14.0
1478874319.0,33.71329049850907,-84.53954906590079,312.9523214265448,433.74826094064906,6.5074807553702065,14.0
1478874320.0,33.713039736238876,-84.53936915390757,313.9579715106762,431.73101068763134,6.359775399534938,14.0
1478874321.0,33.71325050533952,-84.54070968451022,313.6953731907895,,5.8006836133460435,14.0
1478874322.0,33.71441587338478,-84.54094331036644,314.8753682282673,431.09469015540486,6.8334972148470685,14.0
1478874323.0,33.71401873676755,-84.54075989549686,311.78735488984313,423.4623371907441,6.903197074732632,14.0
1478874324.0,33.71591118397988,-84.54283888960425,314.0812147293419,434.77179378574226,6.958590385985306,14.0
1478874325.0,33.715481164060954,-84.54291814746338,313.8012695692084,427.33442210237655,6.485806119636659,14.0
1478874326.0,33.715220533610534,-84.54358671024899,313.90532682346213,429.85227676232074,6.944669793779756,14.0
1478874327.0,33.71444458801921,-84.54448763402404,313.51827094343736,433.5065979532499,6.51386223860615,14.0
1478874328.0,33.71535379744248,-84.54255289068524,313.46828827802165,428.3931586186806,6.2820512457120286,14.0
1478874329.0,33.71766946462781,-84.54426449768565,312.3112622884919,429.17960283776904,6.883311090499697,14.0
1478874330.0,33.71715951674951,-84.54632696983172,315.56968038894064,427.1927731612911,6.630094880935745,14.0
1478874331.0,33.717373499947456,-84.54691374983102,312.81260044354786,434.1207482828042,6.700566218609023,14.0
1478874332.0,33.719314601291394,-84.54672692163727,314.79949578409054,436.3706714892509,7.359751985842504,14.0
1478874333.0,33.71737388060475,-84.54658679397457,313.60701441926585,430.71399238589817,6.793343937966382,14.0
1478874334.0,33.71833147376013,-84.54828196311871,313.673364903979,428.8323646961338,7.259748064516818,14.0
1478874335.0,33.71882192985859,-84.54811800023379,315.7294103895102,431.1085872129631,7.226979777944198,14.0
1478874336.0,33.72006906982522,-84.5507976654923,313.68039746681984,430.18046356276034,6.156883507328276,14.0
1478874337.0,33.719469171841354,-84.54967651220001,315.04108033114204,432.1114294859475,7.110614733496161,14.0
1478874338.0,33.71990926572111,-84.54953974155958,313.79709836876134,431.5427220707492,6.761134056358061,14.0
1478874339.0,33.7195158804825,-84.5510701044121,314.5178323203327,432.52781222883414,7.009799590680703,14.0
1478874340.0,33.72178347952322,-84.55230835685582,313.55687251121753,431.8831854446699,6.428546039476527,14.0
1478874341.0,33.72224491148681,-84.5515109980428,312.94906834875735,429.1793454414313,7.094884527887691,14.0
1478874342.0,33.72161889860208,-84.55378671002285,313.26807747981667,426.25725859363706,7.499438726033737,14.0
1478874343.0,33.722530671956434,-84.5538257534755,314.80765346843714,428.3640044961985,6.593167504206917,14.0
1478874344.0,33.72176588310179,-84.55370879195307,314.48298645564495,430.9858665890122,7.12774153500683,14.0
1478874345.0,33.722822549476206,-84.5555263201367,314.38768780172114,434.1032159157776,7.228683725255846,14.0
1478874346.0,33.72470236076217,-84.55327903839819,313.86169878645353,429.6322130605383,6.684203495527665,14.0
1478874347.0,33.724108584587256,-84.5561516214589,314.30438564219946,432.9379910125437,7.260882189699952,14.0
1478874348.0,33.72624829078944,-84.5582099421989,314.9906991329039,428.9049383209708,7.25423568279071,14.0
1478874349.0,33.72417024580628,-84.55631678241426,314.3034418245818,429.89287421109924,6.8584240419156295,14.0
1478874350.0,33.72566422753338,,314.34119449720066,431.0750701631193,6.75581113140031,14.0
1478874351.0,33.72544359533774,-84.55842938318698,312.7527113563121,435.7954935271005,7.423147617680623,14.0
1478874352.0,33.72645265427746,-84.55860574024511,313.5506496623806,430.9572804285804,6.683166710579559,14.0
1478874353.0,33.72639423091227,-84.55908544080309,313.50393297955856,433.13433000581097,6.610337089480229,14.0
1478874354.0,33.72635104151167,-84.56028089837636,313.3278017426626,430.9920676723294,7.451316140017521,14.0
1478874355.0,33.72650590658855,-84.56024424728511,314.4735846952537,430.9401904802542,6.797629153507313,14.0
1478874356.0,33.73005282939124,-84.56108154830939,316.05216192854823,435.8589650913289,7.019717831939123,14.0
1478874357.0,33.72793812395222,-84.56123139340863,315.6075905223008,434.25292260812466,7.348764211746671,14.0
1478874358.0,33.72678667144781,-84.56298059981559,314.8211683324607,424.97440853299645,7.433872267601552,14.0
1478874359.0,33.728281119513674,-84.56350173835472,313.31623013097453,435.0143948008583,7.837977677514258,14.0
1478874360.0,33.729742431781695,-84.56329097883145,314.9193260239578,432.1097857813188,7.32799758777426,14.0
1478874361.0,33.72919999325345,-84.56383264643125,315.9702369846158,428.5110282538964,7.074575743285283,14.0
1478874362.0,33.73108835696199,-84.56501266828927,313.26626980044466,431.58355347514106,6.881249206967557,14.0
1478874363.0,33.731201918618275,-84.56551689154097,313.5735432099083,431.0866958573689,6.555428454500895,14.0
1478874364.0,33.730678129091345,-84.56543091085838,311.7651308038705,431.4988727412716,7.809516495713335,14.0
1478874365.0,33.73082222724578,-84.56747549724483,312.86232277056587,434.8278195039047,7.23373162500821,14.0
1478874366.0,33.73079615919438,-84.56835529794192,316.36695112183577,429.62624259217984,7.6768869831595286,14.0
1478874367.0,33.73144002676615,-84.56735907884247,316.3907818795859,432.6945874722881,7.477143858086998,14.0
1478874368.0,33.73122148554027,-84.5682861578782,315.26308098812376,433.48788642516786,7.27491819106366,14.0
1478874369.0,33.733763517033225,-84.56975859825175,314.8872984877369,431.29223104768215,6.275640607222277,14.0
1478874370.0,33.734472560629705,-84.57002454608558,313.9456858401795,430.36823320230405,7.007602428148034,14.0
1478874371.0,33.73259508954422,-84.57100363220634,315.36158497610955,435.6934387853405,7.458345077608502,14.0
1478874372.0,33.733054653619455,-84.57141413854241,314.3481103183492,434.7069560924868,7.985388776482333,14.0
1478874373.0,33.732985190514334,-84.57053868972879,316.5417409258882,435.40294153797936,7.862869104852305,14.0
1478874374.0,33.734028916615415,-84.57215694939178,315.5558815961636,432.52201891310165,7.822496309697907,14.0
1478874375.0,33.73271493055897,-84.57368705296058,315.632462436057,436.08004235565886,7.482098422914935,14.0
1478874376.0,33.73468617683469,-84.57297811806875,314.77907999689467,437.6414002299462,7.256837313534368,14.0
1478874377.0,33.73703753231984,-84.5735761101632,314.0019878861656,431.3505161898772,7.070250769636972,14.0
1478874378.0,33.73612346197643,-84.57464782416758,315.84905983113634,431.2791359187758,7.775635230575805,14.0
1478874379.0,,-84.57525388328578,314.26347225170315,436.6117465060991,7.70087455585581,14.0
1478874380.0,33.73680882474893,-84.5753954411912,313.3562766880047,434.17270491290094,7.306754768853672,14.0
1478874381.0,33.7390085338376,-84.57578302770115,315.9382836101738,436.70879874013673,7.789927330165396,14.0
1478874382.0,33.73815937438641,-84.57707729704836,315.5425126597846,434.7576683641743,6.622397486204165,14.0
1478874383.0,33.73809439816628,-84.5780511880399,314.73544357790166,433.5552001024261,7.716877823915592,14.0
1478874384.0,33.740841939220296,-84.57838172388452,315.2363442376983,433.447790497736,7.026292630884381,14.0
1478874385.0,33.73894042251498,-84.57801552569514,317.34393063798854,432.4199387691091,7.82004106398773,14.0
1478874386.0,33.73862302132022,-84.57878097757009,312.4340335775866,434.3935778075477,7.147222943216622,14.0
1478874387.0,33.74016152800157,-84.58033654813244,314.7238743988388,432.7568092921232,7.2991031445727215,14.0
1478874388.0,33.74036893196916,-84.57832707376501,315.26236187810366,431.16547186163353,7.165112589174193,14.0
1478874389.0,33.74165305964253,-84.57919097777236,314.5572245572495,437.6568786680336,7.644461196501306,14.0
1478874390.0,33.7404626928604,-84.58264178104098,314.02741510067057,432.3120555825263,8.130827702111295,14.0
1478874391.0,33.742243773545184,-84.58157605157469,316.3962215025204,435.15243608904314,7.540087642990344,14.0
1478874392.0,33.74268219877646,-84.58379701973618,317.1988180487124,429.483075974996,7.795609002967648,14.0
1478874393.0,33.741865850166455,-84.58356466815926,315.90621548445785,432.5400906588618,8.070580030782258,14.0
1478874394.0,33.742930595204584,-84.58295694885248,316.24041641124734,431.8427895631449,7.141679116089162,14.0
1478874395.0,33.74253539843452,-84.58418077276274,314.2481495192727,431.0891271798281,8.326757053826546,14.0
1478874396.0,33.745476646459075,-84.58635501550117,314.6995056085363,433.6868044425719,8.288511682233402,14.0
1478874397.0,33.74343668835017,-84.58558570552779,315.34759475068824,436.18825481242635,7.6448510892200705,14.0
1478874398.0,33.74403754044506,-84.58856235252108,315.84473782290905,433.7944406615199,7.764890557761255,14.0
1478874399.0,33.743947329582426,-84.58846890742295,314.75148590167817,437.9259445187212,7.1911013175142955,14.0
1478874400.0,33.74492310297987,-84.58777177798007,316.39080413905623,434.1838490264894,7.494083021905165,14.0
1478874401.0,33.745595299178646,-84.58906051134707,315.4256777123399,432.6370151658247,7.382635883083542,14.0
1478874402.0,33.74661423130828,-84.58773812784173,315.9746104080082,435.86417180445534,8.443585298805841,14.0
1478874403.0,33.74591161068315,-84.58949320257952,316.6840054039173,432.112287069207,7.651344242503193,14.0
1478874404.0,33.746651380833065,-84.58917792600488,315.7274740230354,430.07429100715007,7.42794726926676,14.0
